datetime,date,hour,cnt
2011-11-28 23:00:00,2011-11-28,23,44.0
2011-11-29 00:00:00,2011-11-29,0,22.0
2011-11-29 01:00:00,2011-11-29,1,17.0
2011-12-25 04:00:00,2011-12-25,4,0.0
2011-12-25 05:00:00,2011-12-25,5,1.0
2011-12-25 06:00:00,2011-12-25,6,1.0
2011-12-25 07:00:00,2011-12-25,7,4.0
2011-12-25 08:00:00,2011-12-25,8,5.0
2011-12-25 09:00:00,2011-12-25,9,23.0
2011-12-25 10:00:00,2011-12-25,10,43.0
2011-12-25 11:00:00,2011-12-25,11,85.0
2011-12-25 12:00:00,2011-12-25,12,63.0
2011-12-25 13:00:00,2011-12-25,13,78.0
2011-12-25 14:00:00,2011-12-25,14,84.0
2011-12-25 15:00:00,2011-12-25,15,90.0
2011-12-25 16:00:00,2011-12-25,16,84.0
2011-12-25 17:00:00,2011-12-25,17,44.0
2011-12-25 18:00:00,2011-12-25,18,30.0
2011-12-25 19:00:00,2011-12-25,19,15.0
2011-12-25 20:00:00,2011-12-25,20,25.0
2011-12-25 21:00:00,2011-12-25,21,18.0
2011-12-25 22:00:00,2011-12-25,22,17.0
2011-12-25 23:00:00,2011-12-25,23,16.0
2011-12-26 00:00:00,2011-12-26,0,11.0
2011-12-26 01:00:00,2011-12-26,1,10.0
2011-12-26 02:00:00,2011-12-26,2,7.0
2011-12-26 03:00:00,2011-12-26,3,0.0
2011-12-26 03:00:00,2011-12-26,3,0.0
2011-12-26 04:00:00,2011-12-26,4,2.0
2011-12-26 05:00:00,2011-12-26,5,2.0
2011-12-26 06:00:00,2011-12-26,6,4.0
2011-12-26 07:00:00,2011-12-26,7,19.0
2011-12-26 08:00:00,2011-12-26,8,18.0
2011-12-26 09:00:00,2011-12-26,9,61.0
2011-12-26 10:00:00,2011-12-26,10,69.0
2011-12-26 11:00:00,2011-12-26,11,90.0
2011-12-26 12:00:00,2011-12-26,12,99.0
2011-12-26 13:00:00,2011-12-26,13,137.0
2011-12-26 14:00:00,2011-12-26,14,148.0
2011-12-26 15:00:00,2011-12-26,15,125.0
2011-12-26 16:00:00,2011-12-26,16,96.0
2011-12-26 17:00:00,2011-12-26,17,97.0
2011-12-26 18:00:00,2011-12-26,18,75.0
2011-12-26 19:00:00,2011-12-26,19,65.0
2011-12-26 20:00:00,2011-12-26,20,55.0
2011-12-26 21:00:00,2011-12-26,21,48.0
2011-12-26 22:00:00,2011-12-26,22,26.0
2011-12-26 23:00:00,2011-12-26,23,29.0
2011-12-27 00:00:00,2011-12-27,0,12.0
2011-12-27 01:00:00,2011-12-27,1,6.0
2011-12-27 02:00:00,2011-12-27,2,4.0
2011-12-28 04:00:00,2011-12-28,4,0.0
2011-12-28 05:00:00,2011-12-28,5,9.0
2011-12-28 06:00:00,2011-12-28,6,42.0
2011-12-28 07:00:00,2011-12-28,7,109.0
2011-12-28 08:00:00,2011-12-28,8,217.0
2011-12-28 09:00:00,2011-12-28,9,185.0
2011-12-28 10:00:00,2011-12-28,10,95.0
2011-12-28 11:00:00,2011-12-28,11,111.0
2011-12-28 12:00:00,2011-12-28,12,140.0
2011-12-28 13:00:00,2011-12-28,13,156.0
2011-12-28 14:00:00,2011-12-28,14,119.0
2011-12-28 15:00:00,2011-12-28,15,116.0
2011-12-28 16:00:00,2011-12-28,16,166.0
2011-12-28 17:00:00,2011-12-28,17,248.0
2011-12-28 18:00:00,2011-12-28,18,166.0
2011-12-28 19:00:00,2011-12-28,19,148.0
2011-12-28 20:00:00,2011-12-28,20,77.0
2011-12-28 21:00:00,2011-12-28,21,69.0
2011-12-28 22:00:00,2011-12-28,22,33.0
2011-12-28 23:00:00,2011-12-28,23,37.0
2011-12-29 00:00:00,2011-12-29,0,27.0
2011-12-29 01:00:00,2011-12-29,1,14.0
2011-12-29 02:00:00,2011-12-29,2,3.0
2011-12-29 03:00:00,2011-12-29,3,2.0
2012-01-02 03:00:00,2012-01-02,3,0.0
2012-01-02 04:00:00,2012-01-02,4,0.0
2012-01-02 05:00:00,2012-01-02,5,0.0
2012-01-02 06:00:00,2012-01-02,6,0.0
2012-01-02 07:00:00,2012-01-02,7,0.0
2012-01-02 08:00:00,2012-01-02,8,0.0
2012-01-02 09:00:00,2012-01-02,9,0.0
2012-01-02 10:00:00,2012-01-02,10,0.0
2012-01-02 11:00:00,2012-01-02,11,0.0
2012-01-02 12:00:00,2012-01-02,12,0.0
2012-01-02 13:00:00,2012-01-02,13,0.0
2012-01-02 14:00:00,2012-01-02,14,0.0
2012-01-02 15:00:00,2012-01-02,15,0.0
2012-01-02 16:00:00,2012-01-02,16,0.0
2012-01-02 17:00:00,2012-01-02,17,0.0
2012-01-02 18:00:00,2012-01-02,18,0.0
2012-01-02 19:00:00,2012-01-02,19,0.0
2012-01-02 20:00:00,2012-01-02,20,0.0
2012-01-02 21:00:00,2012-01-02,21,0.0
2012-01-02 22:00:00,2012-01-02,22,0.0
2012-01-02 23:00:00,2012-01-02,23,0.0
2012-01-03 00:00:00,2012-01-03,0,0.0
2012-01-03 01:00:00,2012-01-03,1,0.0
2012-01-03 02:00:00,2012-01-03,2,0.0
2012-01-10 03:00:00,2012-01-10,3,0.0
2012-01-10 04:00:00,2012-01-10,4,0.0
2012-01-10 05:00:00,2012-01-10,5,0.0
2012-01-10 06:00:00,2012-01-10,6,0.0
2012-01-10 07:00:00,2012-01-10,7,0.0
2012-01-10 08:00:00,2012-01-10,8,0.0
2012-01-10 09:00:00,2012-01-10,9,0.0
2012-01-10 10:00:00,2012-01-10,10,0.0
2012-01-10 11:00:00,2012-01-10,11,0.0
2012-01-10 12:00:00,2012-01-10,12,0.0
2012-01-10 13:00:00,2012-01-10,13,0.0
2012-01-10 14:00:00,2012-01-10,14,0.0
2012-01-10 15:00:00,2012-01-10,15,0.0
2012-01-10 16:00:00,2012-01-10,16,0.0
2012-01-10 17:00:00,2012-01-10,17,0.0
2012-01-10 18:00:00,2012-01-10,18,0.0
2012-01-10 19:00:00,2012-01-10,19,0.0
2012-01-10 20:00:00,2012-01-10,20,0.0
2012-01-10 21:00:00,2012-01-10,21,0.0
2012-01-10 22:00:00,2012-01-10,22,0.0
2012-01-10 23:00:00,2012-01-10,23,0.0
2012-01-11 00:00:00,2012-01-11,0,0.0
2012-01-11 01:00:00,2012-01-11,1,0.0
2012-01-11 02:00:00,2012-01-11,2,0.0
2012-01-17 03:00:00,2012-01-17,3,0.0
2012-01-17 04:00:00,2012-01-17,4,0.0
2012-01-17 05:00:00,2012-01-17,5,0.0
2012-01-17 06:00:00,2012-01-17,6,0.0
2012-01-17 07:00:00,2012-01-17,7,0.0
2012-01-17 08:00:00,2012-01-17,8,0.0
2012-01-17 09:00:00,2012-01-17,9,0.0
2012-01-17 10:00:00,2012-01-17,10,0.0
2012-01-17 11:00:00,2012-01-17,11,0.0
2012-01-17 12:00:00,2012-01-17,12,0.0
2012-01-17 13:00:00,2012-01-17,13,0.0
2012-01-17 14:00:00,2012-01-17,14,0.0
2012-01-17 15:00:00,2012-01-17,15,0.0
2012-01-17 16:00:00,2012-01-17,16,0.0
2012-01-17 17:00:00,2012-01-17,17,0.0
2012-01-17 18:00:00,2012-01-17,18,0.0
2012-01-17 19:00:00,2012-01-17,19,0.0
2012-01-17 20:00:00,2012-01-17,20,0.0
2012-01-17 21:00:00,2012-01-17,21,0.0
2012-01-17 22:00:00,2012-01-17,22,0.0
2012-01-17 23:00:00,2012-01-17,23,0.0
2012-01-18 00:00:00,2012-01-18,0,0.0
2012-01-18 01:00:00,2012-01-18,1,0.0
2012-01-18 02:00:00,2012-01-18,2,0.0
2012-02-06 03:00:00,2012-02-06,3,0.0
2012-02-06 04:00:00,2012-02-06,4,0.0
2012-02-06 05:00:00,2012-02-06,5,0.0
2012-02-06 06:00:00,2012-02-06,6,0.0
2012-02-06 07:00:00,2012-02-06,7,0.0
2012-02-06 08:00:00,2012-02-06,8,0.0
2012-02-06 09:00:00,2012-02-06,9,0.0
2012-02-06 10:00:00,2012-02-06,10,0.0
2012-02-06 11:00:00,2012-02-06,11,0.0
2012-02-06 12:00:00,2012-02-06,12,0.0
2012-02-06 13:00:00,2012-02-06,13,0.0
2012-02-06 14:00:00,2012-02-06,14,0.0
2012-02-06 15:00:00,2012-02-06,15,0.0
2012-02-06 16:00:00,2012-02-06,16,0.0
2012-02-06 17:00:00,2012-02-06,17,0.0
2012-02-06 18:00:00,2012-02-06,18,0.0
2012-02-06 19:00:00,2012-02-06,19,0.0
2012-02-06 20:00:00,2012-02-06,20,0.0
2012-02-06 21:00:00,2012-02-06,21,0.0
2012-02-06 22:00:00,2012-02-06,22,0.0
2012-02-06 23:00:00,2012-02-06,23,0.0
2012-02-07 00:00:00,2012-02-07,0,0.0
2012-02-07 01:00:00,2012-02-07,1,0.0
2012-02-07 02:00:00,2012-02-07,2,0.0
2012-02-20 04:00:00,2012-02-20,4,0.0
2012-02-20 05:00:00,2012-02-20,5,0.0
2012-02-20 06:00:00,2012-02-20,6,0.0
2012-02-20 07:00:00,2012-02-20,7,0.0
2012-02-20 08:00:00,2012-02-20,8,0.0
2012-02-20 09:00:00,2012-02-20,9,0.0
2012-02-20 10:00:00,2012-02-20,10,0.0
2012-02-20 11:00:00,2012-02-20,11,0.0
2012-02-20 12:00:00,2012-02-20,12,0.0
2012-02-20 13:00:00,2012-02-20,13,0.0
2012-02-20 14:00:00,2012-02-20,14,0.0
2012-02-20 15:00:00,2012-02-20,15,0.0
2012-02-20 16:00:00,2012-02-20,16,0.0
2012-02-20 17:00:00,2012-02-20,17,0.0
2012-02-20 18:00:00,2012-02-20,18,0.0
2012-02-20 19:00:00,2012-02-20,19,0.0
2012-02-20 20:00:00,2012-02-20,20,0.0
2012-02-20 21:00:00,2012-02-20,21,0.0
2012-02-20 22:00:00,2012-02-20,22,0.0
2012-02-20 23:00:00,2012-02-20,23,0.0
2012-02-21 00:00:00,2012-02-21,0,0.0
2012-02-21 01:00:00,2012-02-21,1,0.0
2012-02-21 02:00:00,2012-02-21,2,0.0
2012-02-21 03:00:00,2012-02-21,3,0.0
2012-02-21 03:00:00,2012-02-21,3,0.0
2012-02-21 04:00:00,2012-02-21,4,0.0
2012-02-21 05:00:00,2012-02-21,5,0.0
2012-02-21 06:00:00,2012-02-21,6,0.0
2012-02-21 07:00:00,2012-02-21,7,0.0
2012-02-21 08:00:00,2012-02-21,8,0.0
2012-02-21 09:00:00,2012-02-21,9,0.0
2012-02-21 10:00:00,2012-02-21,10,0.0
2012-02-21 11:00:00,2012-02-21,11,0.0
2012-02-21 12:00:00,2012-02-21,12,0.0
2012-02-21 13:00:00,2012-02-21,13,0.0
2012-02-21 14:00:00,2012-02-21,14,0.0
2012-02-21 15:00:00,2012-02-21,15,0.0
2012-02-21 16:00:00,2012-02-21,16,0.0
2012-02-21 17:00:00,2012-02-21,17,0.0
2012-02-21 18:00:00,2012-02-21,18,0.0
2012-02-21 19:00:00,2012-02-21,19,0.0
2012-02-21 20:00:00,2012-02-21,20,0.0
2012-02-21 21:00:00,2012-02-21,21,0.0
2012-02-21 22:00:00,2012-02-21,22,0.0
2012-02-21 23:00:00,2012-02-21,23,0.0
2012-02-22 00:00:00,2012-02-22,0,0.0
2012-02-22 01:00:00,2012-02-22,1,0.0
2012-02-22 02:00:00,2012-02-22,2,0.0
2012-02-29 04:00:00,2012-02-29,4,0.0
2012-02-29 05:00:00,2012-02-29,5,0.0
2012-02-29 06:00:00,2012-02-29,6,0.0
2012-02-29 07:00:00,2012-02-29,7,0.0
2012-02-29 08:00:00,2012-02-29,8,0.0
2012-02-29 09:00:00,2012-02-29,9,0.0
2012-02-29 10:00:00,2012-02-29,10,0.0
2012-02-29 11:00:00,2012-02-29,11,0.0
2012-02-29 12:00:00,2012-02-29,12,0.0
2012-02-29 13:00:00,2012-02-29,13,0.0
2012-02-29 14:00:00,2012-02-29,14,0.0
2012-02-29 15:00:00,2012-02-29,15,0.0
2012-02-29 16:00:00,2012-02-29,16,0.0
2012-02-29 17:00:00,2012-02-29,17,0.0
2012-02-29 18:00:00,2012-02-29,18,0.0
2012-02-29 19:00:00,2012-02-29,19,0.0
2012-02-29 20:00:00,2012-02-29,20,0.0
2012-02-29 21:00:00,2012-02-29,21,0.0
2012-02-29 22:00:00,2012-02-29,22,0.0
2012-02-29 23:00:00,2012-02-29,23,0.0
2012-03-01 00:00:00,2012-03-01,0,0.0
2012-03-01 01:00:00,2012-03-01,1,0.0
2012-03-01 02:00:00,2012-03-01,2,0.0
2012-03-01 03:00:00,2012-03-01,3,0.0
2012-03-11 02:00:00,2012-03-11,2,0.0
2012-03-11 03:00:00,2012-03-11,3,0.0
2012-03-11 04:00:00,2012-03-11,4,0.0
2012-03-11 05:00:00,2012-03-11,5,0.0
2012-03-11 06:00:00,2012-03-11,6,0.0
2012-03-11 07:00:00,2012-03-11,7,0.0
2012-03-11 08:00:00,2012-03-11,8,0.0
2012-03-11 09:00:00,2012-03-11,9,0.0
2012-03-11 10:00:00,2012-03-11,10,0.0
2012-03-11 11:00:00,2012-03-11,11,0.0
2012-03-11 12:00:00,2012-03-11,12,0.0
2012-03-11 13:00:00,2012-03-11,13,0.0
2012-03-11 14:00:00,2012-03-11,14,0.0
2012-03-11 15:00:00,2012-03-11,15,0.0
2012-03-11 16:00:00,2012-03-11,16,0.0
2012-03-11 17:00:00,2012-03-11,17,0.0
2012-03-11 18:00:00,2012-03-11,18,0.0
2012-03-11 19:00:00,2012-03-11,19,0.0
2012-03-11 20:00:00,2012-03-11,20,0.0
2012-03-11 21:00:00,2012-03-11,21,0.0
2012-03-11 22:00:00,2012-03-11,22,0.0
2012-03-11 23:00:00,2012-03-11,23,0.0
2012-03-12 00:00:00,2012-03-12,0,0.0
2012-03-12 01:00:00,2012-03-12,1,0.0
2012-04-02 03:00:00,2012-04-02,3,0.0
2012-04-02 04:00:00,2012-04-02,4,0.0
2012-04-02 05:00:00,2012-04-02,5,0.0
2012-04-02 06:00:00,2012-04-02,6,0.0
2012-04-02 07:00:00,2012-04-02,7,0.0
2012-04-02 08:00:00,2012-04-02,8,0.0
2012-04-02 09:00:00,2012-04-02,9,0.0
2012-04-02 10:00:00,2012-04-02,10,0.0
2012-04-02 11:00:00,2012-04-02,11,0.0
2012-04-02 12:00:00,2012-04-02,12,0.0
2012-04-02 13:00:00,2012-04-02,13,0.0
2012-04-02 14:00:00,2012-04-02,14,0.0
2012-04-02 15:00:00,2012-04-02,15,0.0
2012-04-02 16:00:00,2012-04-02,16,0.0
2012-04-02 17:00:00,2012-04-02,17,0.0
2012-04-02 18:00:00,2012-04-02,18,0.0
2012-04-02 19:00:00,2012-04-02,19,0.0
2012-04-02 20:00:00,2012-04-02,20,0.0
2012-04-02 21:00:00,2012-04-02,21,0.0
2012-04-02 22:00:00,2012-04-02,22,0.0
2012-04-02 23:00:00,2012-04-02,23,0.0
2012-04-03 00:00:00,2012-04-03,0,0.0
2012-04-03 01:00:00,2012-04-03,1,0.0
2012-04-03 02:00:00,2012-04-03,2,0.0
2012-04-11 04:00:00,2012-04-11,4,0.0
2012-04-11 05:00:00,2012-04-11,5,0.0
2012-04-11 06:00:00,2012-04-11,6,0.0
2012-04-11 07:00:00,2012-04-11,7,0.0
2012-04-11 08:00:00,2012-04-11,8,0.0
2012-04-11 09:00:00,2012-04-11,9,0.0
2012-04-11 10:00:00,2012-04-11,10,0.0
2012-04-11 11:00:00,2012-04-11,11,0.0
2012-04-11 12:00:00,2012-04-11,12,0.0
2012-04-11 13:00:00,2012-04-11,13,0.0
2012-04-11 14:00:00,2012-04-11,14,0.0
2012-04-11 15:00:00,2012-04-11,15,0.0
2012-04-11 16:00:00,2012-04-11,16,0.0
2012-04-11 17:00:00,2012-04-11,17,0.0
2012-04-11 18:00:00,2012-04-11,18,0.0
2012-04-11 19:00:00,2012-04-11,19,0.0
2012-04-11 20:00:00,2012-04-11,20,0.0
2012-04-11 21:00:00,2012-04-11,21,0.0
2012-04-11 22:00:00,2012-04-11,22,0.0
2012-04-11 23:00:00,2012-04-11,23,0.0
2012-04-12 00:00:00,2012-04-12,0,0.0
2012-04-12 01:00:00,2012-04-12,1,0.0
2012-04-12 02:00:00,2012-04-12,2,0.0
2012-04-12 03:00:00,2012-04-12,3,0.0
2012-10-29 01:00:00,2012-10-29,1,0.0
2012-10-29 02:00:00,2012-10-29,2,0.0
2012-10-29 03:00:00,2012-10-29,3,0.0
2012-10-29 04:00:00,2012-10-29,4,0.0
2012-10-29 05:00:00,2012-10-29,5,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-29 02:00:00,2012-10-29,2,0.0
2012-10-29 03:00:00,2012-10-29,3,0.0
2012-10-29 04:00:00,2012-10-29,4,0.0
2012-10-29 05:00:00,2012-10-29,5,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-29 03:00:00,2012-10-29,3,0.0
2012-10-29 04:00:00,2012-10-29,4,0.0
2012-10-29 05:00:00,2012-10-29,5,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-29 04:00:00,2012-10-29,4,0.0
2012-10-29 05:00:00,2012-10-29,5,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-29 05:00:00,2012-10-29,5,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-29 06:00:00,2012-10-29,6,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-29 07:00:00,2012-10-29,7,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-29 08:00:00,2012-10-29,8,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-29 09:00:00,2012-10-29,9,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
2012-10-29 16:00:00,2012-10-29,16,0.0
2012-10-29 17:00:00,2012-10-29,17,0.0
2012-10-29 18:00:00,2012-10-29,18,0.0
2012-10-29 19:00:00,2012-10-29,19,0.0
2012-10-29 20:00:00,2012-10-29,20,0.0
2012-10-29 21:00:00,2012-10-29,21,0.0
2012-10-29 22:00:00,2012-10-29,22,0.0
2012-10-29 23:00:00,2012-10-29,23,0.0
2012-10-30 00:00:00,2012-10-30,0,0.0
2012-10-30 01:00:00,2012-10-30,1,0.0
2012-10-30 02:00:00,2012-10-30,2,0.0
2012-10-30 03:00:00,2012-10-30,3,0.0
2012-10-30 04:00:00,2012-10-30,4,0.0
2012-10-30 05:00:00,2012-10-30,5,0.0
2012-10-30 06:00:00,2012-10-30,6,0.0
2012-10-30 07:00:00,2012-10-30,7,0.0
2012-10-30 08:00:00,2012-10-30,8,0.0
2012-10-29 10:00:00,2012-10-29,10,0.0
2012-10-29 11:00:00,2012-10-29,11,0.0
2012-10-29 12:00:00,2012-10-29,12,0.0
2012-10-29 13:00:00,2012-10-29,13,0.0
2012-10-29 14:00:00,2012-10-29,14,0.0
2012-10-29 15:00:00,2012-10-29,15,0.0
